Ano;IdUrg;URG;Escola;Tipo;Consulta;Qtd
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;PNEUMOLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;PSICOLOGIA;9
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;TERAPIA OCUPACIONAL;4
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;UROLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;ALERGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;CIRURGIÃO;1
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;DENTISTA;8
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;DERMATOLOGISTA;2
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;ENDOCRINOLOGISTA;2
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;FONOAUDIÓLOGA;2
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;NEUROLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;NUTRIÇÃO;1
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;OTORRINOLARINGOLOGISTA;4
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;PEDIATRA;1
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;PSICOLOGIA;1
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;PSIQUIATRA;2
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;ALERGISTA;7
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;CIRURGIÃO;1
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;DENTISTA;35
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;DERMATOLOGISTA;3
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;FONOAUDIÓLOGA;2
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;GASTROENTEROLOGISTA;2
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;NEUROLOGISTA;5
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;NUTRIÇÃO;5
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;OFTALMOLOGISTA;3
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;OTORRINOLARINGOLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;PEDIATRA;1
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;PSICOLOGIA;18
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;ALERGISTA;8
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;CIRURGIÃO;1
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;DENTISTA;29
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;DERMATOLOGISTA;8
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;ENDOCRINOLOGISTA;2
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;FONOAUDIÓLOGA;5
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;NEUROLOGISTA;12
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;NUTRIÇÃO;2
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;OFTALMOLOGISTA;5
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;ORTOPEDISTA;1
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;OTORRINOLARINGOLOGISTA;6
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;PEDIATRA;2
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;PNEUMOLOGISTA;3
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;PSICOLOGIA;20
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;PSIQUIATRA;1
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;UROLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;ALERGISTA;4
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;DENTISTA;14
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;DERMATOLOGISTA;4
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;FONOAUDIÓLOGA;3
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;NEUROLOGISTA;3
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;NUTRIÇÃO;1
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;OTORRINOLARINGOLOGISTA;2
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;PNEUMOLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;PSICOLOGIA;5
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;UROLOGISTA;2
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;DENTISTA;3
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;FONOAUDIÓLOGA;2
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;NEUROLOGISTA;2
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;OFTALMOLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;PEDIATRA;2
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;PNEUMOLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;PSICOLOGIA;4
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;ALERGISTA;2
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;CIRURGIÃO;1
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;DENTISTA;26
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;DERMATOLOGISTA;5
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;FONOAUDIÓLOGA;7
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;GASTROENTEROLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;NEUROLOGISTA;9
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;NUTRIÇÃO;1
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;OFTALMOLOGISTA;13
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;ORTOPEDISTA;2
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;OTORRINOLARINGOLOGISTA;4
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;PEDIATRA;3
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;PSICOLOGIA;17
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;PSIQUIATRA;4
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;UROLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;ALERGISTA;9
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;CIRURGIÃO;1
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;DENTISTA;25
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;DERMATOLOGISTA;8
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;ENDOCRINOLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;FONOAUDIÓLOGA;5
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;NEUROLOGISTA;10
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;NUTRIÇÃO;4
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;OFTALMOLOGISTA;5
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;ORTOPEDISTA;3
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;OTORRINOLARINGOLOGISTA;9
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;PNEUMOLOGISTA;1
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;PSICOLOGIA;12
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;PSIQUIATRA;1
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;TERAPIA OCUPACIONAL;1
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;ALERGISTA;1
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;CIRURGIÃO;2
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;DENTISTA;3
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;FONOAUDIÓLOGA;3
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;NEUROLOGISTA;3
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;NUTRIÇÃO;1
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;ORTOPEDISTA;1
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;PSICOLOGIA;6
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;ALERGISTA;2
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;DENTISTA;1
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;FONOAUDIÓLOGA;1
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;OTORRINOLARINGOLOGISTA;1
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;ALERGISTA;1
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;DENTISTA;2
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;FONOAUDIÓLOGA;1
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;NUTRIÇÃO;1
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;PNEUMOLOGISTA;2
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;ALERGISTA;1
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;CIRURGIÃO;1
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;DENTISTA;1
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;DERMATOLOGISTA;1
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;PSICOLOGIA;1
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;ALERGISTA;2
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;DENTISTA;12
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;DERMATOLOGISTA;3
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;ENDOCRINOLOGISTA;1
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;GASTROENTEROLOGISTA;2
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;NEUROLOGISTA;6
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;NUTRIÇÃO;1
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;OFTALMOLOGISTA;3
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;ORTOPEDISTA;1
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;OTORRINOLARINGOLOGISTA;2
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;PSICOLOGIA;7
2024;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;DENTISTA;3
2024;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;NEUROLOGISTA;1
2024;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;NUTRIÇÃO;1
2024;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;PSICOLOGIA;1
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;ALERGISTA;1
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;CARDIOLOGISTA;1
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;DENTISTA;16
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;DERMATOLOGISTA;3
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;FONOAUDIÓLOGA;5
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;GINECOLOGISTA;1
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;NEUROLOGISTA;7
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;NUTRIÇÃO;2
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;OFTALMOLOGISTA;8
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;OTORRINOLARINGOLOGISTA;1
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;PSICOLOGIA;5
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;PSIQUIATRA;2
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;TERAPIA OCUPACIONAL;2
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;ALERGISTA;11
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;CARDIOLOGISTA;2
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;CIRURGIÃO;2
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;DENTISTA;24
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;DERMATOLOGISTA;4
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;ENDOCRINOLOGISTA;1
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;FONOAUDIÓLOGA;5
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;GINECOLOGISTA;3
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;NEUROLOGISTA;9
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;NUTRIÇÃO;4
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;OFTALMOLOGISTA;16
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;ORTOPEDISTA;4
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;OTORRINOLARINGOLOGISTA;3
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;PEDIATRA;4
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;PNEUMOLOGISTA;6
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;PSICOLOGIA;26
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;TERAPIA OCUPACIONAL;1
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;ALERGISTA;11
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;CARDIOLOGISTA;2
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;CIRURGIÃO;3
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;DENTISTA;44
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;DERMATOLOGISTA;8
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;ENDOCRINOLOGISTA;8
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;FONOAUDIÓLOGA;1
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;GASTROENTEROLOGISTA;1
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;GINECOLOGISTA;6
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;NEUROLOGISTA;10
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;NUTRIÇÃO;5
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;OFTALMOLOGISTA;19
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;ORTOPEDISTA;4
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;OTORRINOLARINGOLOGISTA;8
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;PEDIATRA;1
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;PNEUMOLOGISTA;1
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;PSICOLOGIA;29
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;PSIQUIATRA;5
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;TERAPIA OCUPACIONAL;1
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;UROLOGISTA;1
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;ENDOCRINOLOGISTA;1
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;FONOAUDIÓLOGA;1
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;NEUROLOGISTA;1
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;NUTRIÇÃO;1
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;OTORRINOLARINGOLOGISTA;1
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;PSICOLOGIA;1
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;ALERGISTA;1
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;DENTISTA;7
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;DERMATOLOGISTA;3
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;FONOAUDIÓLOGA;5
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;GASTROENTEROLOGISTA;1
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;NEUROLOGISTA;7
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;NUTRIÇÃO;1
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;OFTALMOLOGISTA;5
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;ORTOPEDISTA;2
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;OTORRINOLARINGOLOGISTA;2
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;PEDIATRA;1
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;PNEUMOLOGISTA;1
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;PSICOLOGIA;13
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;REUMATOLOGISTA;1
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;UROLOGISTA;3
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;ALERGISTA;8
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;CARDIOLOGISTA;1
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;CIRURGIÃO;1
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;DENTISTA;17
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;DERMATOLOGISTA;8
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;FONOAUDIÓLOGA;2
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;GINECOLOGISTA;3
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;NEUROLOGISTA;9
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;NUTRIÇÃO;1
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;OFTALMOLOGISTA;8
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;ORTOPEDISTA;1
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;OTORRINOLARINGOLOGISTA;2
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;PSICOLOGIA;11
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;TERAPIA OCUPACIONAL;1
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;ALERGISTA;1
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;DENTISTA;12
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;DERMATOLOGISTA;1
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;FONOAUDIÓLOGA;2
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;NEUROLOGISTA;6
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;OFTALMOLOGISTA;4
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;ORTOPEDISTA;1
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;PSICOLOGIA;7
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;ALERGISTA;4
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;ANGIOLOGISTA;2
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;CARDIOLOGISTA;1
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;CIRURGIÃO;2
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;DENTISTA;25
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;DERMATOLOGISTA;3
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;ENDOCRINOLOGISTA;1
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;FONOAUDIÓLOGA;4
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;GASTROENTEROLOGISTA;1
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;INFECTOLOGISTA;1
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;NEUROLOGISTA;13
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;NUTRIÇÃO;5
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;OFTALMOLOGISTA;12
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;ORTOPEDISTA;2
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;OTORRINOLARINGOLOGISTA;5
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;PEDIATRA;9
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;PNEUMOLOGISTA;2
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;PSICOLOGIA;18
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;PSIQUIATRA;2
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;ALERGISTA;11
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;CARDIOLOGISTA;2
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;CIRURGIÃO;1
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;DENTISTA;13
