URG;Escola;Vacina;2022;2023;2024;2025;Total
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;VARICELA;0;3;0;0;3
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;Q-DENGA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;TETRAVIRAL;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;MENINGOCÓCICA ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;FEBRE AMARELA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;PNEUMOCÓCICA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;MENINGOCÓCICA C;0;0;1;0;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;DTP - TRÍPLICE BACTERIANA;0;2;0;1;4
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;HEPATITE A;0;1;0;1;4
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;HEPATITE B;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;1;2
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;VOP (ORAL) - POLIOMELITE;0;0;1;0;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;PENTA;0;0;1;0;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;TRÍPLICE VIRAL;0;0;1;0;5
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;INFLUENZA;0;0;3;0;3
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;COVID PFIZER;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;COVID CORONAVAC;0;8;0;0;8
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;COVID COMINARTY INFANTIL;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;VARICELA;0;1;0;0;4
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;Q-DENGA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;TETRAVIRAL;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;MENINGOCÓCICA ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;FEBRE AMARELA;0;0;4;6;12
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;PNEUMOCÓCICA;0;0;0;1;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;MENINGOCÓCICA C;0;0;2;1;3
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;DTP - TRÍPLICE BACTERIANA;0;0;10;1;14
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;HEPATITE A;0;0;0;0;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;HEPATITE B;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;1;2;8
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;VOP (ORAL) - POLIOMELITE;0;0;12;0;12
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;PENTA;0;0;1;1;3
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;TRÍPLICE VIRAL;0;0;0;3;7
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;INFLUENZA;0;0;31;0;31
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;COVID PFIZER;0;0;1;0;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;COVID CORONAVAC;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;COVID COMINARTY INFANTIL;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;VARICELA;0;0;0;0;6
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;Q-DENGA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;TETRAVIRAL;0;0;0;0;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;HPV - VÍRUS DO PAPILOMA HUMANO;6;0;0;2;8
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;MENINGOCÓCICA ACWY;4;0;1;0;5
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;FEBRE AMARELA;1;0;0;0;1
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;PNEUMOCÓCICA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;MENINGOCÓCICA C;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;DTP - TRÍPLICE BACTERIANA;3;0;0;0;3
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;HEPATITE A;0;0;1;0;1
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;HEPATITE B;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;DT - DIFTERIA E TÉTANO;0;0;1;0;1
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;VOP (ORAL) - POLIOMELITE;3;0;0;0;3
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;PENTA;0;0;2;0;2
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;TRÍPLICE VIRAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;INFLUENZA;4;0;7;5;16
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;COVID PFIZER;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;COVID CORONAVAC;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;COVID COMINARTY INFANTIL;2;0;0;0;2
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;VARICELA;0;0;0;2;2
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;Q-DENGA;0;0;1;0;1
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;TETRAVIRAL;0;0;3;0;3
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;HPV - VÍRUS DO PAPILOMA HUMANO;0;37;23;10;86
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;MENINGOCÓCICA ACWY;0;7;10;5;26
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;FEBRE AMARELA;0;0;2;11;33
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;PNEUMOCÓCICA;0;0;0;0;1
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;MENINGOCÓCICA C;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;DTP - TRÍPLICE BACTERIANA;0;8;0;8;21
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;HEPATITE A;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;HEPATITE B;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;DT - DIFTERIA E TÉTANO;0;1;0;3;4
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;1
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;VOP (ORAL) - POLIOMELITE;0;0;1;0;1
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;PENTA;0;0;3;0;3
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;TRÍPLICE VIRAL;0;1;0;0;1
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;INFLUENZA;0;0;9;0;9
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;COVID PFIZER;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;COVID CORONAVAC;0;6;0;0;6
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;COVID COMINARTY INFANTIL;0;26;0;0;26
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;VARICELA;0;4;0;0;9
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;COVID PFIZER BABY;0;0;0;1;1
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;Q-DENGA;0;0;81;24;105
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;TETRAVIRAL;0;0;0;9;9
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;HPV - VÍRUS DO PAPILOMA HUMANO;0;19;23;8;62
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;MENINGOCÓCICA ACWY;0;3;3;3;15
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;FEBRE AMARELA;0;0;9;4;20
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;PNEUMOCÓCICA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;MENINGOCÓCICA C;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;DTP - TRÍPLICE BACTERIANA;0;3;0;2;5
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;HEPATITE A;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;HEPATITE B;0;1;0;0;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;DT - DIFTERIA E TÉTANO;0;1;0;0;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;VOP (ORAL) - POLIOMELITE;0;2;0;0;2
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;PENTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;TRÍPLICE VIRAL;0;0;0;1;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;INFLUENZA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;COVID PFIZER;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;COVID CORONAVAC;0;1;0;0;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;COVID COMINARTY INFANTIL;0;29;0;0;29
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;VARICELA;0;0;0;0;2
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;Q-DENGA;0;0;35;18;53
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;TETRAVIRAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;HPV - VÍRUS DO PAPILOMA HUMANO;5;0;2;1;8
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;MENINGOCÓCICA ACWY;2;0;1;0;3
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;FEBRE AMARELA;3;0;0;0;3
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;PNEUMOCÓCICA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;MENINGOCÓCICA C;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;DTP - TRÍPLICE BACTERIANA;0;3;0;0;3
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;HEPATITE A;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;HEPATITE B;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;VOP (ORAL) - POLIOMELITE;2;2;0;0;4
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;PENTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;TRÍPLICE VIRAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;INFLUENZA;23;8;11;8;50
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;COVID PFIZER;1;0;0;0;1
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;COVID CORONAVAC;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;COVID COMINARTY INFANTIL;11;0;0;0;11
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;VARICELA;1;0;0;0;1
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;Q-DENGA;0;0;2;0;2
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;TETRAVIRAL;0;0;4;1;5
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;15;1;19
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;MENINGOCÓCICA ACWY;0;0;1;0;4
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;FEBRE AMARELA;0;0;4;6;16
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;PNEUMOCÓCICA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;MENINGOCÓCICA C;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;DTP - TRÍPLICE BACTERIANA;0;4;7;1;20
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;HEPATITE A;0;0;0;0;1
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;HEPATITE B;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;DT - DIFTERIA E TÉTANO;0;3;1;0;5
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;5
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;VOP (ORAL) - POLIOMELITE;0;0;3;0;3
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;PENTA;0;0;2;0;2
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;TRÍPLICE VIRAL;0;0;0;0;6
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;INFLUENZA;0;4;12;11;27
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;COVID PFIZER;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;COVID CORONAVAC;0;6;9;0;15
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;COVID COMINARTY INFANTIL;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;VARICELA;0;0;0;0;7
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;Q-DENGA;0;0;10;0;10
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;TETRAVIRAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;HPV - VÍRUS DO PAPILOMA HUMANO;0;48;28;16;97
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;MENINGOCÓCICA ACWY;0;4;4;7;17
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;FEBRE AMARELA;0;4;10;23;48
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;PNEUMOCÓCICA;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;MENINGOCÓCICA C;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;DTP - TRÍPLICE BACTERIANA;0;18;10;18;52
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;HEPATITE A;0;2;0;1;3
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;HEPATITE B;0;0;0;1;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;2;7
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;VOP (ORAL) - POLIOMELITE;0;0;4;0;4
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;PENTA;0;0;0;1;2
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;TRÍPLICE VIRAL;0;2;0;3;11
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;INFLUENZA;0;132;24;3;159
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;COVID PFIZER;0;0;12;0;12
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;COVID CORONAVAC;0;15;29;0;44
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;COVID COMINARTY INFANTIL;0;0;12;0;12
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;VARICELA;0;3;0;0;19
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;Q-DENGA;0;0;32;0;32
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;TETRAVIRAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;HPV - VÍRUS DO PAPILOMA HUMANO;0;28;31;15;74
URG VII-VILA DE CAVA;E M MARCILIO DIAS;MENINGOCÓCICA ACWY;0;19;13;8;40
URG VII-VILA DE CAVA;E M MARCILIO DIAS;FEBRE AMARELA;0;1;9;12;22
URG VII-VILA DE CAVA;E M MARCILIO DIAS;PNEUMOCÓCICA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;MENINGOCÓCICA C;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;DTP - TRÍPLICE BACTERIANA;0;6;0;6;12
URG VII-VILA DE CAVA;E M MARCILIO DIAS;HEPATITE A;0;1;0;1;2
URG VII-VILA DE CAVA;E M MARCILIO DIAS;HEPATITE B;0;0;1;0;1
URG VII-VILA DE CAVA;E M MARCILIO DIAS;DT - DIFTERIA E TÉTANO;0;0;2;0;2
URG VII-VILA DE CAVA;E M MARCILIO DIAS;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;VOP (ORAL) - POLIOMELITE;0;0;5;0;5
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ROTAVÍRUS;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;PENTA;0;0;12;0;12
URG VII-VILA DE CAVA;E M MARCILIO DIAS;TRÍPLICE VIRAL;0;1;0;1;2
URG VII-VILA DE CAVA;E M MARCILIO DIAS;INFLUENZA;0;6;18;19;43
URG VII-VILA DE CAVA;E M MARCILIO DIAS;COVID PFIZER;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;COVID CORONAVAC;0;7;3;0;10
URG VII-VILA DE CAVA;E M MARCILIO DIAS;COVID COMINARTY INFANTIL;0;8;0;0;8
URG VII-VILA DE CAVA;E M MARCILIO DIAS;COVID ASTRAZENECA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;VARICELA;0;3;0;0;3
URG VII-VILA DE CAVA;E M MARCILIO DIAS;COVID PFIZER BABY;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;Q-DENGA;0;0;50;0;50
URG VII-VILA DE CAVA;E M MARCILIO DIAS;XBB;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;TETRAVIRAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ACWY;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;HPV - VÍRUS DO PAPILOMA HUMANO;0;65;36;21;122
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;MENINGOCÓCICA ACWY;0;13;4;3;20
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;FEBRE AMARELA;0;6;4;11;21
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;PNEUMOCÓCICA;0;1;0;0;1
