Ano;IdUrg;URG;Escola;Tipo;Vacina;Qtd
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;DTP - TRÍPLICE BACTERIANA;30
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;FEBRE AMARELA;6
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;HPV - VÍRUS DO PAPILOMA HUMANO;65
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;INFLUENZA;37
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;MENINGOCÓCICA ACWY;13
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;MENINGOCÓCICA C;2
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;PENTA;1
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;PNEUMOCÓCICA;1
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;VARICELA;14
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;COVID CORONAVAC;9
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;DT - DIFTERIA E TÉTANO;9
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;DTP - TRÍPLICE BACTERIANA;1
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;48
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;INFLUENZA;7
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;MENINGOCÓCICA ACWY;17
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;VARICELA;2
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;COVID CORONAVAC;7
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;DT - DIFTERIA E TÉTANO;1
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;DTP - TRÍPLICE BACTERIANA;9
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;25
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;INFLUENZA;67
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;MENINGOCÓCICA ACWY;5
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;MENINGOCÓCICA C;1
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;VARICELA;3
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;COVID CORONAVAC;5
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;DTP - TRÍPLICE BACTERIANA;17
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;HEPATITE A;2
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;INFLUENZA;19
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;PNEUMOCÓCICA;1
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;VARICELA;12
2023;7;URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;CONVENIADA;COVID CORONAVAC;1
2023;7;URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;CONVENIADA;FEBRE AMARELA;1
2023;7;URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;CONVENIADA;INFLUENZA;27
2023;7;URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;CONVENIADA;PENTA;1
2023;7;URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;CONVENIADA;VARICELA;2
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;COVID COMINARTY INFANTIL;64
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;COVID CORONAVAC;13
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;COVID PFIZER;1
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;FEBRE AMARELA;6
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;HPV - VÍRUS DO PAPILOMA HUMANO;14
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;MENINGOCÓCICA ACWY;2
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;VARICELA;1
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;VOP (ORAL) - POLIOMELITE;2
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;COVID COMINARTY INFANTIL;79
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;COVID CORONAVAC;7
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;COVID PFIZER;3
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;FEBRE AMARELA;5
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;41
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;MENINGOCÓCICA ACWY;6
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;VARICELA;1
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;VOP (ORAL) - POLIOMELITE;2
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;COVID ASTRAZENECA;1
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;COVID COMINARTY INFANTIL;44
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;COVID CORONAVAC;5
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;COVID PFIZER;1
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;FEBRE AMARELA;10
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;12
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;MENINGOCÓCICA ACWY;2
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;VARICELA;5
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;VOP (ORAL) - POLIOMELITE;7
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;COVID COMINARTY INFANTIL;36
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;COVID CORONAVAC;4
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;COVID PFIZER;11
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;DT - DIFTERIA E TÉTANO;1
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;FEBRE AMARELA;13
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;77
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;MENINGOCÓCICA ACWY;32
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;COVID COMINARTY INFANTIL;52
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;COVID CORONAVAC;15
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;COVID PFIZER;5
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;DTP - TRÍPLICE BACTERIANA;6
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;37
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;MENINGOCÓCICA ACWY;8
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;TRÍPLICE VIRAL;2
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;VARICELA;9
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;VOP (ORAL) - POLIOMELITE;6
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;COVID CORONAVAC;11
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;DT - DIFTERIA E TÉTANO;2
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;DTP - TRÍPLICE BACTERIANA;10
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;FEBRE AMARELA;20
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;28
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;INFLUENZA;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;VARICELA;9
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;VOP (ORAL) - POLIOMELITE;7
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;COVID COMINARTY INFANTIL;67
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;COVID CORONAVAC;7
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;DTP - TRÍPLICE BACTERIANA;6
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;HEPATITE A;2
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;32
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;MENINGOCÓCICA ACWY;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;VARICELA;9
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;VOP (ORAL) - POLIOMELITE;10
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;COVID COMINARTY INFANTIL;53
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;COVID CORONAVAC;27
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;FEBRE AMARELA;17
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;81
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;MENINGOCÓCICA ACWY;9
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;VARICELA;7
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;VOP (ORAL) - POLIOMELITE;5
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;COVID COMINARTY INFANTIL;7
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;COVID CORONAVAC;4
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;COVID PFIZER;13
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;DT - DIFTERIA E TÉTANO;8
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;DTP - TRÍPLICE BACTERIANA;3
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;FEBRE AMARELA;6
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;HEPATITE B;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;54
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;MENINGOCÓCICA ACWY;23
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;VARICELA;4
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;VOP (ORAL) - POLIOMELITE;3
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;COVID COMINARTY INFANTIL;22
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;COVID CORONAVAC;13
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;COVID PFIZER;2
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;DT - DIFTERIA E TÉTANO;1
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;DTP - TRÍPLICE BACTERIANA;1
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;44
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;MENINGOCÓCICA ACWY;4
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;MENINGOCÓCICA C;1
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;VARICELA;10
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;VOP (ORAL) - POLIOMELITE;8
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;COVID COMINARTY INFANTIL;3
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;COVID CORONAVAC;5
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;FEBRE AMARELA;14
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;HEPATITE A;3
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;MENINGOCÓCICA C;1
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;PNEUMOCÓCICA;1
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;TRÍPLICE VIRAL;3
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;VARICELA;6
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;VOP (ORAL) - POLIOMELITE;3
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;COVID COMINARTY INFANTIL;7
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;COVID CORONAVAC;14
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;DTP - TRÍPLICE BACTERIANA;1
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;FEBRE AMARELA;7
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;HEPATITE A;1
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;VARICELA;4
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;VOP (ORAL) - POLIOMELITE;4
2023;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;DT - DIFTERIA E TÉTANO;1
2023;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;FEBRE AMARELA;2
2023;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;INFLUENZA;6
2023;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;MENINGOCÓCICA ACWY;1
