URG;Escola;Exame;2022;2023;2024;2025;Total
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;RAIO X;0;1;0;0;1
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;EXAME LABORATORIAL;0;0;34;27;61
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;ULTRASSOM;0;0;1;3;4
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;MAMOGRAFIA;0;0;0;1;1
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;ECOCARDIOGRAMA;0;0;0;1;1
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;RAIO X;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;EXAME LABORATORIAL;0;18;29;16;63
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;ULTRASSOM;0;1;2;1;4
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;ECOCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;EMEI VILA SAO MIGUEL;RAIO X;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EXAME LABORATORIAL;0;33;30;26;89
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;ULTRASSOM;0;1;1;2;4
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;MAMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;ELETROCARDIOGRAMA;0;1;0;0;1
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;ECOCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;RAIO X;0;0;1;0;1
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EXAME LABORATORIAL;0;57;51;52;160
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;ULTRASSOM;0;4;0;0;4
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;MAMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;ELETROCARDIOGRAMA;0;5;0;0;5
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;ECOCARDIOGRAMA;0;4;0;0;4
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M AYRTON SENNA;RAIO X;0;0;1;0;1
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EXAME LABORATORIAL;0;21;64;63;148
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;ULTRASSOM;0;1;0;4;5
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;MAMOGRAFIA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;ELETROCARDIOGRAMA;0;0;3;0;3
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;ECOCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M FLOR DE LIS;RAIO X;0;1;0;0;1
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EXAME LABORATORIAL;0;70;36;46;152
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;ULTRASSOM;0;3;2;1;6
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;RESSONÂNCIA;0;1;0;0;1
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;MAMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;ELETROCARDIOGRAMA;0;2;3;0;5
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;ECOCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;RAIO X;0;0;1;0;1
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EXAME LABORATORIAL;0;96;18;19;133
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;ULTRASSOM;0;2;0;1;3
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;MAMOGRAFIA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;ELETROCARDIOGRAMA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;ECOCARDIOGRAMA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;RAIO X;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EXAME LABORATORIAL;0;91;104;77;272
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;ULTRASSOM;0;0;6;1;7
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;RESSONÂNCIA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;MAMOGRAFIA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;ELETROCARDIOGRAMA;0;1;0;0;1
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;ECOCARDIOGRAMA;0;0;1;1;2
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;RAIO X;0;1;1;0;2
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EXAME LABORATORIAL;0;47;34;25;106
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;ULTRASSOM;0;0;3;0;3
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;RESSONÂNCIA;0;0;1;0;1
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;MAMOGRAFIA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;ELETROCARDIOGRAMA;0;0;1;0;1
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;ECOCARDIOGRAMA;0;0;0;2;2
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;RAIO X;0;2;0;0;2
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;ENDOSCOPIA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EXAME LABORATORIAL;0;115;41;61;217
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;ULTRASSOM;0;1;3;3;7
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;MAMOGRAFIA;0;1;0;0;1
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;ELETROCARDIOGRAMA;0;1;1;3;5
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;ECOCARDIOGRAMA;0;1;2;0;3
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;RAIO X;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EXAME LABORATORIAL;0;66;78;24;168
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;ULTRASSOM;0;1;0;1;2
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;MAMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;ELETROCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;ECOCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;RAIO X;0;0;1;0;1
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EXAME LABORATORIAL;0;50;43;26;119
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;ULTRASSOM;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;MAMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;ELETROCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;ECOCARDIOGRAMA;0;0;0;1;1
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;RAIO X;0;1;0;0;1
URG VIII-MIGUEL COUTO;EMEI AMBAI;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;EXAME LABORATORIAL;0;13;0;15;28
URG VIII-MIGUEL COUTO;EMEI AMBAI;ULTRASSOM;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;MAMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;ELETROCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;ECOCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI AMBAI;RAIO X;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;ENDOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;EXAME LABORATORIAL;0;20;18;22;60
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;ULTRASSOM;0;3;0;1;4
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;TOMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;COLONOSCOPIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;RESSONÂNCIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;MAMOGRAFIA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;ELETROCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;ECOCARDIOGRAMA;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;EXAME LABORATORIAL;0;14;4;6;24
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;ULTRASSOM;0;1;1;0;2
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;EXAME LABORATORIAL;0;19;15;4;38
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;ULTRASSOM;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;EXAME LABORATORIAL;0;9;7;0;16
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;ULTRASSOM;0;0;1;0;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;EXAME LABORATORIAL;0;0;25;7;32
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;ULTRASSOM;0;0;0;1;1
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;EXAME LABORATORIAL;15;0;5;1;21
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ULTRASSOM;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EXAME LABORATORIAL;0;50;30;40;120
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ULTRASSOM;0;1;1;1;3
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;RAIO X;0;0;1;0;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ENDOSCOPIA;0;0;0;1;1
