Ano;IdUrg;URG;Escola;Tipo;Exame;Qtd
2022;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;EXAME LABORATORIAL;2
2022;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;EXAME LABORATORIAL;44
2022;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;ULTRASSOM;3
2022;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;ELETROCARDIOGRAMA;1
2022;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;EXAME LABORATORIAL;96
2022;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;RAIO X;2
2022;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;RESSONÂNCIA;1
2022;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;ULTRASSOM;3
2022;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;ECOCARDIOGRAMA;1
2022;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;EXAME LABORATORIAL;109
2022;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;ULTRASSOM;2
2022;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;ECOCARDIOGRAMA;2
2022;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;EXAME LABORATORIAL;64
2022;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;ULTRASSOM;2
2022;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;ECOCARDIOGRAMA;1
2022;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;EXAME LABORATORIAL;32
2022;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;ULTRASSOM;1
2022;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;EXAME LABORATORIAL;33
2022;2;URG II-POSSE;E M SAO BENEDITO;EM;ECOCARDIOGRAMA;1
2022;2;URG II-POSSE;E M SAO BENEDITO;EM;EXAME LABORATORIAL;74
2022;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;ECOCARDIOGRAMA;1
2022;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;EXAME LABORATORIAL;78
2022;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;ULTRASSOM;1
2022;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;EXAME LABORATORIAL;33
2022;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;RAIO X;1
2022;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;ULTRASSOM;1
2022;7;URG VII-VILA DE CAVA;E M ADRIANOPOLIS;EM;EXAME LABORATORIAL;15
2022;7;URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EM;EXAME LABORATORIAL;31
2022;7;URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EM;ULTRASSOM;1
2022;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;ELETROCARDIOGRAMA;1
2022;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;EXAME LABORATORIAL;34
2022;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;MAMOGRAFIA;1
2022;9;URG IX-TINGUA;E M DE JACERUBA;EM;EXAME LABORATORIAL;10
2022;9;URG IX-TINGUA;E M DE JACERUBA;EM;ULTRASSOM;1
2022;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;ECOCARDIOGRAMA;1
2022;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;ELETROCARDIOGRAMA;2
2022;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;EXAME LABORATORIAL;29
2022;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;EXAME LABORATORIAL;27
2022;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;ULTRASSOM;1
2022;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;ECOCARDIOGRAMA;1
2022;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;ELETROCARDIOGRAMA;1
2022;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;EXAME LABORATORIAL;47
2022;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;ULTRASSOM;2
2022;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;ECOCARDIOGRAMA;1
2022;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;EXAME LABORATORIAL;22
2022;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;ECOCARDIOGRAMA;2
2022;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;EXAME LABORATORIAL;19
2023;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA APARECIDA DE SOUZA;CRECHE;EXAME LABORATORIAL;12
2023;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA LUZIANA RODRIGUES CHAVES;CRECHE;EXAME LABORATORIAL;13
2023;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;ELETROCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;EXAME LABORATORIAL;67
2023;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;ULTRASSOM;1
2023;1;URG I-CENTRO;E M CAPITÃO SILVINO AZEREDO;EM;EXAME LABORATORIAL;11
2023;1;URG I-CENTRO;E M CAPITÃO SILVINO AZEREDO;EM;ULTRASSOM;1
2023;1;URG I-CENTRO;E M DR RUBENS FALCAO;EM;EXAME LABORATORIAL;38
2023;1;URG I-CENTRO;E M DR RUBENS FALCAO;EM;ULTRASSOM;2
2023;1;URG I-CENTRO;E M DR THIBAU;EM;EXAME LABORATORIAL;7
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;EXAME LABORATORIAL;24
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;ECOCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;ELETROCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;EXAME LABORATORIAL;29
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;ULTRASSOM;1
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;EXAME LABORATORIAL;9
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;EXAME LABORATORIAL;32
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;EXAME LABORATORIAL;26
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;EXAME LABORATORIAL;28
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;EXAME LABORATORIAL;62
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;RAIO X;1
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;TOMOGRAFIA;1
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;EXAME LABORATORIAL;12
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;ECOCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;ELETROCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;EXAME LABORATORIAL;62
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;RAIO X;1
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;EXAME LABORATORIAL;35
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;ECOCARDIOGRAMA;2
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;ELETROCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;EXAME LABORATORIAL;47
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;ULTRASSOM;2
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;EXAME LABORATORIAL;15
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;EXAME LABORATORIAL;27
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;ELETROCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;EXAME LABORATORIAL;42
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;ULTRASSOM;1
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;ECOCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;ELETROCARDIOGRAMA;1
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;EXAME LABORATORIAL;28
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;ULTRASSOM;1
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;EXAME LABORATORIAL;2
2023;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;EXAME LABORATORIAL;5
2023;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;EXAME LABORATORIAL;4
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;EXAME LABORATORIAL;24
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;ECOCARDIOGRAMA;1
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;EXAME LABORATORIAL;23
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;ECOCARDIOGRAMA;1
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;ELETROCARDIOGRAMA;1
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;EXAME LABORATORIAL;26
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;RAIO X;1
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;ULTRASSOM;1
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;EXAME LABORATORIAL;20
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;EXAME LABORATORIAL;53
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;ULTRASSOM;1
2023;2;URG II-POSSE;E M GUINLE;EM;ECOCARDIOGRAMA;1
2023;2;URG II-POSSE;E M GUINLE;EM;EXAME LABORATORIAL;20
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;EXAME LABORATORIAL;34
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;EXAME LABORATORIAL;28
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;EXAME LABORATORIAL;26
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;EXAME LABORATORIAL;17
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;EXAME LABORATORIAL;14
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;EXAME LABORATORIAL;40
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;MAMOGRAFIA;1
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;ULTRASSOM;1
2023;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;EXAME LABORATORIAL;25
2023;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;EXAME LABORATORIAL;20
2023;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;EXAME LABORATORIAL;13
2023;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;EXAME LABORATORIAL;9
2023;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;EXAME LABORATORIAL;41
2023;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;ULTRASSOM;1
2023;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;EXAME LABORATORIAL;5
2023;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;ULTRASSOM;2
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;ELETROCARDIOGRAMA;2
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;EXAME LABORATORIAL;52
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;MAMOGRAFIA;1
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;ULTRASSOM;1
2023;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;ECOCARDIOGRAMA;1
2023;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;EXAME LABORATORIAL;66
2023;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;ULTRASSOM;1
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;EXAME LABORATORIAL;30
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;MAMOGRAFIA;1
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;RAIO X;1
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;ULTRASSOM;1
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;ECOCARDIOGRAMA;3
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;EXAME LABORATORIAL;96
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;ULTRASSOM;1
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;EXAME LABORATORIAL;56
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;MAMOGRAFIA;1
2023;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;ELETROCARDIOGRAMA;4
2023;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;EXAME LABORATORIAL;87
2023;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;ULTRASSOM;2
2023;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;EXAME LABORATORIAL;61
2023;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;ULTRASSOM;1
2023;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;ECOCARDIOGRAMA;2
2023;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;ELETROCARDIOGRAMA;2
2023;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;EXAME LABORATORIAL;97
2023;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;ELETROCARDIOGRAMA;1
2023;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;ENDOSCOPIA;1
2023;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;EXAME LABORATORIAL;72
2023;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;COLONOSCOPIA;1
2023;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;EXAME LABORATORIAL;12
2023;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;ELETROCARDIOGRAMA;1
2023;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;EXAME LABORATORIAL;54
2023;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;EXAME LABORATORIAL;7
2023;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;ECOCARDIOGRAMA;1
2023;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;EXAME LABORATORIAL;45
2023;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;EXAME LABORATORIAL;95
2023;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;EXAME LABORATORIAL;83
2023;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;RAIO X;1
2023;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;ULTRASSOM;1
2023;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;ELETROCARDIOGRAMA;2
2023;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;EXAME LABORATORIAL;42
2023;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;RAIO X;1
2023;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;RESSONÂNCIA;1
2023;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;EXAME LABORATORIAL;33
2023;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;EXAME LABORATORIAL;170
2023;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;RAIO X;1
2023;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;ULTRASSOM;2
2023;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;EXAME LABORATORIAL;35
2023;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;ELETROCARDIOGRAMA;1
2023;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;EXAME LABORATORIAL;19
2023;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;ULTRASSOM;1
2023;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;ELETROCARDIOGRAMA;1
2023;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;EXAME LABORATORIAL;31
2023;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;ULTRASSOM;1
2023;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;ELETROCARDIOGRAMA;1
2023;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;EXAME LABORATORIAL;43
2023;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;ULTRASSOM;3
2023;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;EXAME LABORATORIAL;41
2023;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;EXAME LABORATORIAL;15
2023;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;MAMOGRAFIA;1
2023;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;ELETROCARDIOGRAMA;1
2023;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;EXAME LABORATORIAL;45
2023;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;ULTRASSOM;2
2023;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;EXAME LABORATORIAL;58
2023;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;ECOCARDIOGRAMA;1
2023;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;ELETROCARDIOGRAMA;1
2023;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;EXAME LABORATORIAL;56
2023;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;ULTRASSOM;1
2023;4;URG IV-CABUÇU;E M TRES MARIAS;EM;EXAME LABORATORIAL;163
2023;4;URG IV-CABUÇU;E M TRES MARIAS;EM;TOMOGRAFIA;1
2023;4;URG IV-CABUÇU;E M TRES MARIAS;EM;ULTRASSOM;2
2023;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;EXAME LABORATORIAL;29
2023;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;EXAME LABORATORIAL;11
2023;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;EXAME LABORATORIAL;8
2023;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;EXAME LABORATORIAL;7
2023;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;ULTRASSOM;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;EXAME LABORATORIAL;56
2023;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;ULTRASSOM;2
2023;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;ECOCARDIOGRAMA;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;ELETROCARDIOGRAMA;2
2023;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;EXAME LABORATORIAL;82
2023;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;RAIO X;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;ULTRASSOM;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;ECOCARDIOGRAMA;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;EXAME LABORATORIAL;60
2023;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;ULTRASSOM;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;ECOCARDIOGRAMA;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;EXAME LABORATORIAL;99
2023;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;ULTRASSOM;2
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;ELETROCARDIOGRAMA;1
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;EXAME LABORATORIAL;88
2023;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;ULTRASSOM;2
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;EXAME LABORATORIAL;22
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;RAIO X;1
2023;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;ULTRASSOM;1
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;ENDOSCOPIA;1
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;EXAME LABORATORIAL;65
2023;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;ULTRASSOM;5
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;ELETROCARDIOGRAMA;1
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;EXAME LABORATORIAL;106
2023;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;ULTRASSOM;1
2023;5;URG V-KM 32;E M JOSE REIS;EM;ELETROCARDIOGRAMA;1
2023;5;URG V-KM 32;E M JOSE REIS;EM;EXAME LABORATORIAL;15
2023;5;URG V-KM 32;E M JOSE REIS;EM;ULTRASSOM;1
2023;5;URG V-KM 32;E M PERA FLOR;EM;EXAME LABORATORIAL;153
2023;5;URG V-KM 32;E M PERA FLOR;EM;ULTRASSOM;2
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;ELETROCARDIOGRAMA;1
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;EXAME LABORATORIAL;96
2023;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;ULTRASSOM;3
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;ELETROCARDIOGRAMA;2
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;EXAME LABORATORIAL;95
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;RAIO X;1
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;EXAME LABORATORIAL;42
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;EXAME LABORATORIAL;42
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;ULTRASSOM;1
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ECOCARDIOGRAMA;3
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ELETROCARDIOGRAMA;2
2023;5;URG V-KM 32;E M SHANGRI LA;EM;EXAME LABORATORIAL;52
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ULTRASSOM;2
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;EXAME LABORATORIAL;80
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;RAIO X;1
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;ULTRASSOM;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;EXAME LABORATORIAL;10
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;RAIO X;1
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;EXAME LABORATORIAL;26
2023;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;EXAME LABORATORIAL;14
2023;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;EXAME LABORATORIAL;12
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;ECOCARDIOGRAMA;2
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;ELETROCARDIOGRAMA;1
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;EXAME LABORATORIAL;87
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;TOMOGRAFIA;1
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;ULTRASSOM;2
2023;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;EXAME LABORATORIAL;1
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;EXAME LABORATORIAL;40
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;MAMOGRAFIA;1
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;ECOCARDIOGRAMA;2
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;ELETROCARDIOGRAMA;2
