Ano;IdUrg;URG;Escola;Tipo;Nutricao;Qtd
2025;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;MAGREZA ACENTUADA;2
2025;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;NORMAL (EUTROFIA);31
2025;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;OBESIDADE;5
2025;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;SOBREPESO;11
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;MAGREZA;20
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;MAGREZA ACENTUADA;12
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;NORMAL (EUTROFIA);348
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;OBESIDADE;34
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;SOBREPESO;50
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;MAGREZA;22
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;MAGREZA ACENTUADA;6
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;NORMAL (EUTROFIA);312
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;OBESIDADE;42
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;SOBREPESO;49
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;MAGREZA;20
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;MAGREZA ACENTUADA;4
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;NORMAL (EUTROFIA);201
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;OBESIDADE;27
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;SOBREPESO;24
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;MAGREZA;42
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;MAGREZA ACENTUADA;19
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;NORMAL (EUTROFIA);399
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;OBESIDADE;30
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;SOBREPESO;57
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;MAGREZA;18
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;MAGREZA ACENTUADA;4
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;NORMAL (EUTROFIA);220
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;OBESIDADE;27
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;SOBREPESO;37
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;MAGREZA;17
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;MAGREZA ACENTUADA;3
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;NORMAL (EUTROFIA);193
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;OBESIDADE;34
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;SOBREPESO;31
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;MAGREZA;41
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;MAGREZA ACENTUADA;13
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;NORMAL (EUTROFIA);460
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;OBESIDADE;81
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;SOBREPESO;98
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;MAGREZA;9
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;MAGREZA ACENTUADA;6
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;NORMAL (EUTROFIA);245
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;OBESIDADE;55
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;SOBREPESO;63
2025;5;URG V-KM 32;E M JOSE REIS;EM;MAGREZA;10
2025;5;URG V-KM 32;E M JOSE REIS;EM;MAGREZA ACENTUADA;1
2025;5;URG V-KM 32;E M JOSE REIS;EM;NORMAL (EUTROFIA);214
2025;5;URG V-KM 32;E M JOSE REIS;EM;OBESIDADE;49
2025;5;URG V-KM 32;E M JOSE REIS;EM;SOBREPESO;44
2025;5;URG V-KM 32;E M PERA FLOR;EM;MAGREZA;21
2025;5;URG V-KM 32;E M PERA FLOR;EM;MAGREZA ACENTUADA;9
2025;5;URG V-KM 32;E M PERA FLOR;EM;NORMAL (EUTROFIA);485
2025;5;URG V-KM 32;E M PERA FLOR;EM;OBESIDADE;93
2025;5;URG V-KM 32;E M PERA FLOR;EM;SOBREPESO;112
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;MAGREZA;11
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;MAGREZA ACENTUADA;4
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;NORMAL (EUTROFIA);182
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;OBESIDADE;25
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;SOBREPESO;42
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;MAGREZA;6
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;MAGREZA ACENTUADA;3
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;NORMAL (EUTROFIA);217
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;OBESIDADE;32
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;SOBREPESO;60
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;MAGREZA;23
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;MAGREZA ACENTUADA;1
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;NORMAL (EUTROFIA);325
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;OBESIDADE;50
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;SOBREPESO;52
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;MAGREZA;26
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;MAGREZA ACENTUADA;5
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;NORMAL (EUTROFIA);270
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;OBESIDADE;45
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;SOBREPESO;70
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;MAGREZA;17
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;MAGREZA ACENTUADA;5
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;NORMAL (EUTROFIA);290
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;OBESIDADE;51
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;SOBREPESO;59
2025;5;URG V-KM 32;E M SHANGRI LA;EM;MAGREZA;2
2025;5;URG V-KM 32;E M SHANGRI LA;EM;NORMAL (EUTROFIA);110
2025;5;URG V-KM 32;E M SHANGRI LA;EM;OBESIDADE;44
2025;5;URG V-KM 32;E M SHANGRI LA;EM;SOBREPESO;56
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;MAGREZA;12
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;MAGREZA ACENTUADA;4
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;NORMAL (EUTROFIA);299
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;OBESIDADE;49
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;SOBREPESO;55
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;MAGREZA;1
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;MAGREZA ACENTUADA;1
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;NORMAL (EUTROFIA);45
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;OBESIDADE;5
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;SOBREPESO;13
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;MAGREZA ACENTUADA;1
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;NORMAL (EUTROFIA);26
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;OBESIDADE;9
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;SOBREPESO;12
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;MAGREZA;2
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;NORMAL (EUTROFIA);57
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;OBESIDADE;9
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;SOBREPESO;10
2025;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;NORMAL (EUTROFIA);22
2025;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;OBESIDADE;2
2025;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;SOBREPESO;6
2024;1;URG I-CENTRO;ASSOCIAÇÃO CRESCENDO COM CRISTO;CONVENIADA;MAGREZA;1
2024;1;URG I-CENTRO;ASSOCIAÇÃO CRESCENDO COM CRISTO;CONVENIADA;NORMAL (EUTROFIA);1
2024;1;URG I-CENTRO;ASSOCIAÇÃO CRESCENDO COM CRISTO;CONVENIADA;OBESIDADE;10
2024;1;URG I-CENTRO;ASSOCIAÇÃO CRESCENDO COM CRISTO;CONVENIADA;SOBREPESO;4
2024;1;URG I-CENTRO;CAIESP CASTORINA FARIA LIMA;EM;MAGREZA;2
2024;1;URG I-CENTRO;CAIESP CASTORINA FARIA LIMA;EM;NORMAL (EUTROFIA);18
2024;1;URG I-CENTRO;CAIESP CASTORINA FARIA LIMA;EM;OBESIDADE;14
2024;1;URG I-CENTRO;CAIESP CASTORINA FARIA LIMA;EM;SOBREPESO;23
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA APARECIDA DE SOUZA;CRECHE;NORMAL (EUTROFIA);9
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA APARECIDA DE SOUZA;CRECHE;OBESIDADE;8
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA APARECIDA DE SOUZA;CRECHE;SOBREPESO;12
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA LUZIANA RODRIGUES CHAVES;CRECHE;MAGREZA;1
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA LUZIANA RODRIGUES CHAVES;CRECHE;NORMAL (EUTROFIA);30
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA LUZIANA RODRIGUES CHAVES;CRECHE;OBESIDADE;6
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA LUZIANA RODRIGUES CHAVES;CRECHE;SOBREPESO;8
2024;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;MAGREZA;10
2024;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;MAGREZA ACENTUADA;5
2024;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;NORMAL (EUTROFIA);73
2024;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;OBESIDADE;9
2024;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;SOBREPESO;22
2024;1;URG I-CENTRO;E M CAPITÃO SILVINO AZEREDO;EM;MAGREZA;2
2024;1;URG I-CENTRO;E M CAPITÃO SILVINO AZEREDO;EM;NORMAL (EUTROFIA);50
2024;1;URG I-CENTRO;E M CAPITÃO SILVINO AZEREDO;EM;OBESIDADE;13
2024;1;URG I-CENTRO;E M CAPITÃO SILVINO AZEREDO;EM;SOBREPESO;16
2024;1;URG I-CENTRO;E M DR THIBAU;EM;MAGREZA;5
2024;1;URG I-CENTRO;E M DR THIBAU;EM;NORMAL (EUTROFIA);54
2024;1;URG I-CENTRO;E M DR THIBAU;EM;OBESIDADE;30
2024;1;URG I-CENTRO;E M DR THIBAU;EM;SOBREPESO;26
2024;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;MAGREZA;22
2024;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;MAGREZA ACENTUADA;1
2024;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;NORMAL (EUTROFIA);202
2024;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;OBESIDADE;29
2024;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;SOBREPESO;41
2024;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;MAGREZA;8
2024;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;MAGREZA ACENTUADA;2
2024;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;NORMAL (EUTROFIA);216
2024;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;OBESIDADE;42
2024;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;SOBREPESO;48
2024;1;URG I-CENTRO;E M HEITOR DANTAS;EM;MAGREZA;8
2024;1;URG I-CENTRO;E M HEITOR DANTAS;EM;MAGREZA ACENTUADA;2
2024;1;URG I-CENTRO;E M HEITOR DANTAS;EM;NORMAL (EUTROFIA);86
2024;1;URG I-CENTRO;E M HEITOR DANTAS;EM;OBESIDADE;14
2024;1;URG I-CENTRO;E M HEITOR DANTAS;EM;SOBREPESO;28
2024;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;MAGREZA;15
2024;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;MAGREZA ACENTUADA;2
2024;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;NORMAL (EUTROFIA);170
2024;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;OBESIDADE;23
2024;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;SOBREPESO;43
2024;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;MAGREZA;12
2024;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;MAGREZA ACENTUADA;4
2024;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;NORMAL (EUTROFIA);196
2024;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;OBESIDADE;33
2024;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;SOBREPESO;38
2024;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;MAGREZA;11
2024;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;MAGREZA ACENTUADA;3
2024;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;NORMAL (EUTROFIA);70
2024;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;OBESIDADE;13
2024;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;SOBREPESO;13
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;MAGREZA;20
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;MAGREZA ACENTUADA;10
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;NORMAL (EUTROFIA);190
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;OBESIDADE;45
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;SOBREPESO;48
2024;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;MAGREZA;19
2024;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;MAGREZA ACENTUADA;4
2024;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;NORMAL (EUTROFIA);128
2024;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;OBESIDADE;38
2024;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;SOBREPESO;34
2024;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;MAGREZA;33
2024;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;MAGREZA ACENTUADA;7
2024;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;NORMAL (EUTROFIA);412
2024;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;OBESIDADE;99
2024;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;SOBREPESO;113
2024;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;MAGREZA;35
2024;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;MAGREZA ACENTUADA;16
2024;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;NORMAL (EUTROFIA);164
2024;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;OBESIDADE;36
2024;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;SOBREPESO;30
2024;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;MAGREZA;45
2024;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;MAGREZA ACENTUADA;13
2024;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;NORMAL (EUTROFIA);290
2024;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;OBESIDADE;61
2024;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;SOBREPESO;70
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;MAGREZA;13
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;MAGREZA ACENTUADA;1
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;NORMAL (EUTROFIA);128
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;OBESIDADE;32
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;SOBREPESO;34
2024;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;MAGREZA;4
2024;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;MAGREZA ACENTUADA;2
2024;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;NORMAL (EUTROFIA);93
2024;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;OBESIDADE;17
2024;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;SOBREPESO;25
2024;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;MAGREZA;7
2024;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;NORMAL (EUTROFIA);74
2024;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;OBESIDADE;4
2024;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;SOBREPESO;8
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;MAGREZA;24
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;MAGREZA ACENTUADA;7
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;NORMAL (EUTROFIA);305
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;OBESIDADE;55
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;SOBREPESO;69
2024;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;MAGREZA;3
2024;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;NORMAL (EUTROFIA);45
2024;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;OBESIDADE;8
2024;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;SOBREPESO;11
2024;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;MAGREZA;8
2024;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;NORMAL (EUTROFIA);85
2024;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;OBESIDADE;24
2024;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;SOBREPESO;26
2024;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;MAGREZA;10
2024;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;MAGREZA ACENTUADA;2
2024;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;NORMAL (EUTROFIA);27
2024;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;OBESIDADE;6
2024;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;SOBREPESO;7
2024;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;NORMAL (EUTROFIA);43
2024;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;OBESIDADE;3
2024;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;SOBREPESO;7
2024;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;MAGREZA ACENTUADA;1
2024;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;NORMAL (EUTROFIA);51
2024;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;OBESIDADE;3
2024;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;SOBREPESO;12
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;MAGREZA;15
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;MAGREZA ACENTUADA;5
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;NORMAL (EUTROFIA);134
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;OBESIDADE;28
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;SOBREPESO;58
2024;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;MAGREZA;22
2024;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;MAGREZA ACENTUADA;5
2024;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;NORMAL (EUTROFIA);308
2024;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;OBESIDADE;51
2024;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;SOBREPESO;43
2024;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;MAGREZA;1
2024;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;MAGREZA ACENTUADA;2
2024;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;NORMAL (EUTROFIA);19
2024;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;OBESIDADE;4
2024;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;SOBREPESO;5
2024;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;MAGREZA;49
2024;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;MAGREZA ACENTUADA;16
2024;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;NORMAL (EUTROFIA);240
2024;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;OBESIDADE;31
2024;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;SOBREPESO;42
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;MAGREZA;3
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;MAGREZA ACENTUADA;1
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;NORMAL (EUTROFIA);155
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;OBESIDADE;23
2024;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;SOBREPESO;33
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;MAGREZA;10
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;MAGREZA ACENTUADA;1
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;NORMAL (EUTROFIA);218
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;OBESIDADE;37
2024;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;SOBREPESO;44
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;MAGREZA;17
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;MAGREZA ACENTUADA;11
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;NORMAL (EUTROFIA);204
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;OBESIDADE;77
2024;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;SOBREPESO;56
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;MAGREZA;19
